event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-11-27 11:19:28 UTC,view,1005235,2053013555631882655,electronics.smartphone,oppo,463.31,531559240,b9ec267f-7ef0-494a-8b04-d7e23394fcc0
2019-11-07 10:29:24 UTC,purchase,15300158,2053013552662315243,,apacer,4.35,542016853,547c77e2-b911-4691-a2f8-55fe5719d6d5
2019-11-04 18:45:40 UTC,view,12300390,2053013556311359947,construction.tools.drill,,25.71,514760128,fcbf5db2-e6bf-41fa-872f-f353911ea97c
2019-11-16 14:20:44 UTC,view,3200513,2053013555321504139,appliances.kitchen.meat_grinder,bosch,115.81,520389646,5e1efbf3-bda4-4383-af5a-9b1150a3a17f
2019-11-20 08:26:47 UTC,view,26405302,2053013563651392361,,robertobravo,1900.36,514027663,864da710-6431-4759-a997-4c10fa555ae8
2019-11-08 11:05:04 UTC,view,12708105,2053013553559896355,,cordiant,153.16,516449808,708bf641-9330-42b5-83d5-69c98ea531c6
2019-11-09 10:08:30 UTC,view,1005197,2053013555631882655,electronics.smartphone,htc,102.94,513186390,2a45c70e-e7ac-42c1-8b83-5fe24a2e0ace
2019-11-17 07:00:17 UTC,view,1801829,2053013554415534427,electronics.video.tv,lg,692.63,536281197,1a6336c6-6345-4e23-ae84-137bd7b04a1f
2019-11-22 01:56:13 UTC,view,26016598,2053013562778977083,,,22.09,528377419,9cd4458b-0f60-4122-816a-b76d676bfd9e
2019-11-16 19:07:42 UTC,view,100002066,2053013558920217191,computers.notebook,lenovo,1335.92,513016955,32bb9f95-9132-4fc0-83af-abb0b868130b
2019-11-16 18:09:20 UTC,view,6200560,2053013552293216471,appliances.environment.air_heater,ballu,73.36,523912909,04981264-1e63-4805-b146-a2ca37f57a44
2019-11-18 14:17:33 UTC,view,22700940,2053013556168753601,,gross,290.98,566653888,98627eac-433b-4fae-90d1-5d0f6be10879
2019-11-13 07:47:20 UTC,view,5000024,2053013566100866035,appliances.sewing_machine,janome,102.94,533031439,f18ab49c-0abf-4130-8840-c0366337bd3c
2019-11-16 14:02:05 UTC,view,3601461,2053013563810775923,appliances.kitchen.washer,samsung,419.32,518542559,5ad48891-ffd9-431c-85c4-61ee484d7d97
2019-11-02 13:13:18 UTC,view,15700008,2053013559733912211,,,126.1,518411810,8fd65f28-29fb-48d3-9569-bf681dad779e
2019-11-07 12:35:59 UTC,view,1005192,2053013555631882655,electronics.smartphone,meizu,205.67,552332821,e46531f9-c0e8-4aea-8c4f-3225ddd3c89e
2019-11-16 17:05:32 UTC,view,1004958,2053013555631882655,electronics.smartphone,xiaomi,336.69,519638671,afcf5552-ff64-4267-86c9-d2ef31eaff29
2019-11-29 00:16:21 UTC,view,4700715,2053013560899928785,auto.accessories.videoregister,camshel,59.2,512533228,b1b8df9c-7a40-4f6f-92ea-5f4cc23c32ba
2019-11-13 15:53:04 UTC,view,1004785,2053013555631882655,electronics.smartphone,huawei,264.84,516757142,58820ed5-1fd1-4bc3-85d7-90f94362d900
2019-11-08 08:32:58 UTC,view,28713229,2053013565639492569,apparel.shoes,respect,84.43,516782264,d13c9df3-b8c6-4e05-b040-da9dd5fb3db0
2019-11-16 18:14:15 UTC,view,1005069,2053013555631882655,electronics.smartphone,vivo,308.86,514766535,33eff044-5f89-4815-b78a-7f80d4f1ecc0
2019-11-04 17:31:03 UTC,view,6801076,2053013554222596431,computers.components.hdd,apacer,33.21,544020101,d4c96571-8999-4900-aa1e-07a27983de55
2019-11-24 11:22:32 UTC,view,1005160,2053013555631882655,electronics.smartphone,xiaomi,198.36,515467529,b999b7a3-3438-417c-9361-0ac861323531
2019-11-26 15:34:51 UTC,view,3100353,2053013555262783879,appliances.kitchen.blender,polaris,28.26,533784547,7990c95b-d2d1-4083-b8ec-39f35da3c058
2019-11-17 15:00:39 UTC,view,1801691,2053013554415534427,electronics.video.tv,samsung,514.02,514150933,3cb70a60-843f-4ae9-ae6b-209e048be635
2019-11-28 10:42:02 UTC,view,58600055,2159535974915244827,,ccm,56.63,564629465,2686a7c4-7147-43dd-a1c0-445253704287
2019-11-20 08:33:03 UTC,view,12712159,2053013553559896355,,continental,134.88,513414101,c05b153f-3e03-4ef7-957b-ab439dbe3643
2019-11-29 18:25:13 UTC,view,1004836,2053013555631882655,electronics.smartphone,samsung,229.59,544850822,c943e9d1-cd2f-4566-9880-8dc1e7963c76
2019-11-20 09:56:15 UTC,view,1003768,2053013555631882655,electronics.smartphone,huawei,523.37,572813689,d88c6023-67bf-45bb-98b8-e6f9562d9dad
2019-11-16 05:38:36 UTC,view,26400393,2053013563651392361,,,50.97,548325735,427160cf-c59a-411b-8291-846b73fa2eea
2019-11-21 13:09:04 UTC,view,11500678,2053013554625249641,,sven,46.27,574425546,a364cde2-b4cc-4e78-b466-5d6cb372a70a
2019-11-15 14:47:46 UTC,view,15100218,2053013557024391671,,,1891.94,517797572,c19756bc-e575-4fe8-bb54-70a260202676
2019-11-15 04:52:29 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,159.33,536658266,773a9a45-6b8e-4791-a8e1-cee78fe28aed
2019-11-21 14:56:38 UTC,view,5100855,2053013553341792533,electronics.clocks,apple,571.64,572433079,7d56caaf-9ef9-4ff3-ac56-f335b143be37
2019-11-26 16:44:04 UTC,view,5000391,2053013566100866035,appliances.sewing_machine,elna,1471.64,577183491,e69c4238-bd7f-4b88-ba05-9d9c59dc2ebd
2019-11-16 11:56:26 UTC,view,6600949,2053013554189041997,computers.components.memory,zeppelin,33.59,556973002,a6a0d899-3cc3-434a-8688-5a4db8fe883f
2019-11-27 06:56:10 UTC,view,4802233,2053013554658804075,electronics.audio.headphone,jbl,46.08,520802040,8d92b066-b40d-4c46-8fed-47726ee8a571
2019-11-14 03:32:24 UTC,view,1801940,2053013554415534427,electronics.video.tv,haier,231.64,554971234,80e7c48f-3e7c-4a8c-8918-69924c3762ac
2019-11-10 17:28:09 UTC,view,25700057,2053013564968403895,,,42.47,519076201,07966521-eed5-488f-8deb-23157166a658
2019-11-01 18:05:50 UTC,view,8800975,2053013555573162395,electronics.telephone,texet,18.47,532977080,87aea1ab-fa4b-4e38-9a85-5f17750c54cf
2019-11-20 06:20:22 UTC,view,1480163,2053013561092866779,computers.desktop,acer,720.71,573768105,5780c967-939b-41fd-9f51-7db2375f36e1
2019-11-16 05:08:59 UTC,view,2701416,2053013563911439225,appliances.kitchen.refrigerators,,207.46,571852713,8eaba2f8-96b9-4adc-8716-1975f9ee8f8f
2019-11-14 12:33:47 UTC,view,26022885,2053013562778977083,,,7.48,571451367,c17edca0-5779-4221-b306-16a7af5ab703
2019-11-23 18:14:02 UTC,view,4804718,2053013554658804075,electronics.audio.headphone,apple,334.6,537886294,9e914d66-60aa-45ac-8f91-906d9821d19f
2019-11-06 07:42:40 UTC,view,12702930,2053013553559896355,,cordiant,35.78,554637308,07c0cf4d-a44e-4274-99c7-e3737acdcf12
2019-11-15 12:45:08 UTC,view,16400014,2053013558249128509,,rondell,84.92,522009594,b9647132-9290-41d2-8f80-a2fa94a615a0
2019-11-13 15:22:56 UTC,view,2800664,2053013563835941749,appliances.kitchen.refrigerators,,366.01,549442313,3c57a2ba-9bd0-4239-9cac-9d991269e620
2019-11-29 06:16:22 UTC,view,3500130,2053013555287949705,,bosch,167.29,566079942,b6586c28-6ffe-48f3-af20-bfb11e11a4da
2019-11-04 14:11:51 UTC,view,13200866,2053013557192163841,furniture.bedroom.bed,,551.62,527177142,84bb74ac-c4a6-43a0-b732-d026d55f1f4c
2019-11-22 00:41:43 UTC,view,56700005,2151564095713706619,,intex,29.6,574682843,0d595827-5211-4a08-b5da-884b4a56a90c
2019-11-16 13:25:28 UTC,view,28102161,2053013564918072245,,velvet-santiago,195.37,516712807,45511d45-3f10-41f6-80a1-7936307e1d69
2019-11-26 11:16:35 UTC,view,100015805,2053013558249128509,,tramontina,841.81,515589820,d0b14682-7478-4be4-a004-e4f04f4cd1f7
2019-11-16 19:23:50 UTC,view,26017171,2053013562611204913,,clever,20.05,521278976,a7bd0533-70cf-4900-834c-accaac8d6fea
2019-11-06 18:02:54 UTC,view,1005017,2053013555631882655,electronics.smartphone,huawei,91.06,550734203,d5f1daa8-4485-470a-a01e-d0107087fd24
2019-11-09 17:06:17 UTC,view,1004873,2053013555631882655,electronics.smartphone,samsung,354.63,512945993,5fc1a1d1-73ba-4ca5-9cd6-47c0570ee3ea
2019-11-14 04:50:23 UTC,view,1005115,2053013555631882655,electronics.smartphone,apple,914.23,552625843,b6da4b47-f6fb-4265-85b1-a247fc2ecb42
2019-11-27 07:33:39 UTC,view,2500566,2053013564003713919,appliances.kitchen.oven,asel,43.5,526240096,1b0cfba5-6730-4ac3-a6f3-f413b1a4685a
2019-11-28 12:44:36 UTC,view,22700577,2053013556168753601,,,14.67,578207293,44fb14a8-8239-4b72-aa0c-1b0090aa5442
2019-11-16 07:08:02 UTC,view,10800172,2053013554994348409,,redmond,61.75,527110754,d2c6913f-a246-4154-94b6-5b4fbcba1d3d
2019-11-28 17:33:24 UTC,view,1480160,2053013561092866779,computers.desktop,acer,254.55,512660622,f204a0d4-7e02-4c2a-8ea6-0207711fb693
2019-11-03 09:57:14 UTC,view,9300012,2053013554524586339,,lg,162.14,567065028,16ebf603-905b-41c9-9f97-634ee1b68bf2
2019-11-03 02:53:54 UTC,view,1201567,2172371436436455782,electronics.tablet,apple,437.31,560448496,fe846933-9470-404c-b3aa-437f11392dd5
2019-11-13 18:23:02 UTC,view,1004740,2053013555631882655,electronics.smartphone,xiaomi,217.82,517548920,46646caf-00f7-4817-82f1-6b5bedf7d410
2019-11-27 15:01:12 UTC,view,1002544,2053013555631882655,electronics.smartphone,apple,473.11,518722511,d963fefe-3533-45c5-b094-409384158806
2019-11-30 19:17:32 UTC,view,4800155,2053013554658804075,electronics.audio.headphone,plantronics,92.38,564338153,87ff4e1e-79c9-4c2c-be21-2f0325ab543c
2019-11-09 05:50:57 UTC,view,3900739,2053013552326770905,appliances.environment.water_heater,haier,53.46,513222932,6a2ad3cd-a10a-43ef-b16d-acf0ce1c4b2f
2019-11-16 23:04:56 UTC,view,43900088,2127425440925614628,,bosch,133.83,518522818,3ad98f62-e396-42fc-ad8a-d308b1fd60b5
2019-11-27 03:56:00 UTC,view,4700660,2053013560899928785,auto.accessories.videoregister,ibox,48.39,572615894,aff623f8-fd2d-404a-966a-0387032a241a
2019-11-07 04:08:03 UTC,view,3600545,2053013563810775923,appliances.kitchen.washer,samsung,579.14,561968309,2bfeb3ad-e4ae-466e-aef5-b8159a39656b
2019-11-05 13:53:26 UTC,view,2500793,2053013564003713919,appliances.kitchen.oven,samsung,347.47,547851341,163d432e-1734-4709-a9a9-ed4664d4a2d7
2019-11-15 10:23:21 UTC,view,17200528,2053013559792632471,furniture.living_room.sofa,,847.59,543092825,0936dfa4-3421-44e6-9312-9a0c8d95c601
2019-11-02 14:32:24 UTC,view,9300098,2053013554524586339,,sony,655.5,512781250,a1e9028b-68f5-45ce-9b47-e88f5b7480c9
2019-11-02 11:48:10 UTC,view,3200009,2053013555321504139,appliances.kitchen.meat_grinder,kenwood,154.42,541754472,05b23aa1-0695-4a97-a8cc-162268411915
2019-11-16 08:40:02 UTC,view,28721278,2053013565228450757,apparel.shoes,rieker,92.41,513371240,1c22c7ec-bdb5-4fa4-908b-558233786612
2019-11-29 04:23:00 UTC,view,100025315,2116907519078040377,apparel.shoes,,0.0,538806078,0c6882be-b8ff-406b-85d2-245be0d597e6
2019-11-17 18:46:35 UTC,view,15900975,2053013558190408249,,wellberg,17.73,560788040,c858bab9-58f2-4968-9323-45348e65470a
2019-11-04 06:52:30 UTC,view,12713109,2053013553559896355,,continental,95.24,545046754,b340efc8-aa01-43b9-b01c-594b441cbb8c
2019-11-15 05:03:42 UTC,view,1002524,2053013555631882655,electronics.smartphone,apple,565.61,520815681,d0c0fd50-88da-4143-b45c-7f5a8a01ee11
2019-11-16 08:16:06 UTC,view,12703498,2053013553559896355,,cordiant,40.93,528354052,34bd90bd-ea14-4c81-9521-e32db38c0a36
2019-11-15 12:45:12 UTC,view,26401629,2053013563651392361,,,196.66,551672383,0224632d-4347-48b1-a118-044065a27946
2019-11-17 05:06:46 UTC,view,6000167,2053013560807654091,auto.accessories.alarm,centurion,82.11,542338649,e9e5013c-790a-4867-a282-1ea26c175671
2019-11-27 09:34:07 UTC,view,3700756,2053013565983425517,appliances.environment.vacuum,samsung,110.66,524309762,76ac7947-3664-4bb5-8d1f-4351b8751a18
2019-11-13 10:32:12 UTC,view,4803017,2053013554658804075,electronics.audio.headphone,sony,25.48,514889457,3f84c59b-3de8-4468-a84f-45b7d32fe5cd
2019-11-17 04:12:23 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,128.42,539440766,0f1c6440-2ead-45e8-bca4-5ab54e2ea2a6
2019-11-07 17:04:33 UTC,view,3500009,2053013555287949705,,bosch,259.53,536629957,50907d04-a140-4d35-9f12-1748140a2950
2019-11-01 16:21:39 UTC,view,5100566,2053013553341792533,electronics.clocks,apple,453.16,527997008,60040c08-f9ef-42af-8904-7cb7d98b28d9
2019-11-25 06:33:46 UTC,view,9101065,2053013552888807671,computers.peripherals.mouse,razer,86.23,576309044,a9e13dc5-152c-4128-bd7c-a82dc12abd20
2019-11-12 07:25:56 UTC,view,12709380,2053013553559896355,,viatti,38.1,562677403,8ae519a0-039f-4a12-b7a2-2d6445500112
2019-11-12 03:48:35 UTC,view,16400261,2053013558249128509,,vinzer,82.34,517416216,4867ee3f-4cbd-4a63-9627-a8c60ad8a865
2019-11-05 13:10:48 UTC,view,4802036,2053013554658804075,electronics.audio.headphone,apple,193.0,535557138,70805ede-4bef-4569-9974-b9d36374d6d7
2019-11-15 03:02:06 UTC,view,3701202,2053013565983425517,appliances.environment.vacuum,xiaomi,92.64,534251202,4a07faba-2341-40bf-bcf3-6a42ae2e7629
2019-11-06 15:29:05 UTC,view,26400282,2053013563651392361,,lucente,271.56,563667940,2f38bb4a-a233-4acd-8577-3983a417e616
2019-11-15 19:33:23 UTC,view,1801849,2053013554415534427,electronics.video.tv,samsung,622.92,561567455,e18041e1-2142-4c8a-b92f-f87bb665d9f7
2019-11-14 03:12:23 UTC,view,1003317,2053013555631882655,electronics.smartphone,apple,946.58,513788088,4d54b5f0-f5e0-4fa9-a838-14c33fd6719a
2019-11-16 03:33:48 UTC,cart,17300782,2053013553853497655,,,105.96,516280760,c5484517-8a69-49b8-ac8a-ce6d298cf50c
2019-11-17 13:36:32 UTC,view,2702339,2053013563911439225,appliances.kitchen.refrigerators,lg,634.46,572209912,bd123825-b944-6bf0-23d9-6c01e9012f3d
2019-11-18 10:44:22 UTC,view,12708637,2053013553559896355,,nokian,126.64,572969901,72d090f9-7f75-491d-8322-63e465eeac4d
2019-11-22 18:30:26 UTC,view,26400490,2053013563651392361,,,206.18,569761019,f8bdc25c-6199-4911-9112-39142e9d1264
2019-11-05 09:24:02 UTC,view,4804144,2053013554658804075,electronics.audio.headphone,huawei,7.7,513476348,b2b0c72b-929d-4899-ad41-1dd95116f3bc
2019-11-15 10:26:26 UTC,view,28712353,2053013565069067197,apparel.shoes.keds,millionaire,61.52,518371154,5f15606d-7ba7-4b25-8be2-408c3b5352b1
2019-11-24 06:02:33 UTC,view,12710986,2053013553559896355,,powertrac,56.63,525663392,c0eafbae-4c10-4967-824b-c4720cd5f7e6
2019-11-10 10:09:42 UTC,view,26300712,2053013563424899933,,,167.55,564428616,34b1caf0-0900-41c4-bd4c-9b232a007bb4
2019-11-18 14:53:17 UTC,view,1307279,2053013558920217191,computers.notebook,lenovo,411.59,573068414,5791f8ac-e6c9-42f1-a2a8-cd4f8202dc9d
2019-11-18 09:35:18 UTC,view,1005266,2053013555631882655,electronics.smartphone,xiaomi,133.46,513411168,93a48f7e-80d5-429e-8ca0-66327441b65e
2019-11-14 16:17:35 UTC,view,6301478,2053013554834964853,appliances.kitchen.kettle,gorenje,51.46,516018723,820159b7-f83b-439d-9b13-0426ccf51397
2019-11-16 06:41:39 UTC,view,4300275,2053013552385491165,,ballu,90.07,513108681,774b40c5-485e-476a-9040-eb689dcd12de
2019-11-13 15:54:11 UTC,view,1002633,2053013555631882655,electronics.smartphone,apple,378.39,518865107,a67ca63b-6052-402e-aced-39364506b8e7
2019-11-11 04:39:24 UTC,view,17302613,2053013553853497655,,chanel,156.76,568778435,fff31959-50bb-4cf5-981c-9c957115cc31
2019-11-15 03:25:58 UTC,view,1003305,2053013555631882655,electronics.smartphone,apple,607.66,540665538,e2edd3d1-f824-4fdb-9316-75368bd109a0
2019-11-14 16:32:07 UTC,view,1004793,2053013555631882655,electronics.smartphone,xiaomi,451.75,512532552,d2d31cf9-368a-4fcc-b7da-de051aae2ef3
2019-11-23 07:59:53 UTC,view,1005225,2053013555631882655,electronics.smartphone,samsung,174.36,554310090,a09a0158-1791-4d3b-afbf-d620ddddef0d
2019-11-26 05:48:55 UTC,view,12703176,2053013553559896355,,cordiant,87.26,548559540,65bd7cfb-aa83-4418-b644-a392b5a03505
2019-11-05 21:38:40 UTC,view,4804572,2053013554658804075,electronics.audio.headphone,apple,208.5,560615082,048310de-d5fd-49ff-bb98-52a6bf65cce2
2019-11-11 19:11:11 UTC,view,1801909,2053013554415534427,electronics.video.tv,samsung,844.27,519609917,f588da47-8aec-382f-a6cd-b2afd0e8a683
2019-11-03 04:44:25 UTC,view,2900569,2053013554776244595,appliances.kitchen.microwave,lg,100.9,522481805,d10287d3-74a5-42a0-a257-c4bd8dcc111f
2019-11-16 07:30:50 UTC,view,3601090,2053013563810775923,appliances.kitchen.washer,lg,2159.23,515199590,0ebd56f8-3791-402f-9992-321fb36d3a36
2019-11-19 18:12:21 UTC,view,51100003,2134905039313961849,,,62.29,512564604,6f2df7d9-ad28-4489-8b88-73f58e9088ac
2019-11-05 08:40:16 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,138.91,562090921,97caa910-32fd-4c9e-93d3-15c4b4960c55
2019-11-13 09:45:41 UTC,view,5800860,2053013553945772349,electronics.audio.subwoofer,phantom,15.44,558646098,ee062b2d-5c45-449a-a41d-33f6c10675aa
2019-11-05 12:22:34 UTC,view,1005166,2053013555631882655,electronics.smartphone,xiaomi,305.75,562609641,0eceddfa-80d5-4d76-bbfb-712c93009b39
2019-11-16 10:22:34 UTC,cart,11100287,2053013555036291451,appliances.personal.scales,elenberg,11.81,549376082,b9eedd00-6718-4f99-bfa0-ba5cff9166f3
2019-11-29 02:29:17 UTC,view,1005062,2053013555631882655,electronics.smartphone,xiaomi,173.21,548508827,648ab9a4-f24f-49a5-be1a-4a5a8eae5eb8
2019-11-18 15:50:35 UTC,view,28718977,2053013565639492569,apparel.shoes,baden,66.41,553282473,791f409e-bc02-4523-9acf-56af2171c6b1
2019-11-12 15:16:05 UTC,view,26401046,2053013563651392361,,,129.22,553820944,a4d5f630-6acb-4f9d-af56-9a5c92724b5f
2019-11-07 06:00:31 UTC,view,1005105,2053013555631882655,electronics.smartphone,apple,1336.63,561186465,515d3288-e3c2-4fe8-9f24-78dfa6b9933f
2019-11-14 10:41:22 UTC,view,26201295,2053013563693335403,,lucente,106.05,550804583,aeeb75f8-f594-4788-a37b-dca1ebd9fe75
2019-11-09 05:54:45 UTC,view,1005103,2053013555631882655,electronics.smartphone,xiaomi,93.95,547176287,75246378-8a98-4159-8106-3909901a2300
2019-11-16 06:29:39 UTC,cart,5301400,2053013563173241677,,elenberg,17.99,518955833,6db5e2a1-4a41-487d-a2e9-15d34e15d033
2019-11-10 12:03:51 UTC,view,1004856,2053013555631882655,electronics.smartphone,samsung,127.55,527003625,04b692e9-ae31-4f6d-91b3-13f1f26afff7
2019-11-17 12:07:27 UTC,view,6700819,2053013554247762257,computers.components.videocards,asus,120.95,512408058,a8afe0dc-770d-4428-90ac-8fdf49b54390
2019-11-09 07:59:14 UTC,view,17200994,2053013559792632471,furniture.living_room.sofa,asm,385.85,551555665,5239a9a3-9d52-46b8-ae85-580a70b35f7e
2019-11-22 02:08:34 UTC,view,5300085,2053013563173241677,,redmond,59.15,537619185,c832016f-675e-4860-9bc4-82a81f8fa222
2019-11-23 17:24:09 UTC,view,5100860,2053013553341792533,electronics.clocks,samsung,411.8,570657632,31a32511-4fb2-47a9-883d-735ce6e6d7c8
2019-11-19 11:55:09 UTC,view,2501929,2053013564003713919,appliances.kitchen.oven,asel,61.75,524931791,38daee2b-7b63-4e05-96ca-9c23f29106cf
2019-11-18 14:41:56 UTC,view,1004781,2053013555631882655,electronics.smartphone,huawei,257.38,514481520,9ec33156-ad08-4380-b5fb-74ba14560ac9
2019-11-01 20:05:37 UTC,view,1004849,2053013555631882655,electronics.smartphone,huawei,946.71,542624952,6da63910-354c-45e2-83ec-9e5fd2a47d66
2019-11-09 04:48:39 UTC,view,1004741,2053013555631882655,electronics.smartphone,xiaomi,190.46,561787786,cf8df73a-88ae-4255-a38f-bfe14559aa1b
2019-11-30 18:16:13 UTC,view,44100020,2100065069302809284,,bibalina,17.25,512666773,40492762-b212-4e27-b1e3-e6fb0376619d
2019-11-08 09:59:11 UTC,view,1307004,2053013558920217191,computers.notebook,lenovo,290.6,568899440,2a046075-26ee-44be-a68d-74be4afd8bc7
2019-11-25 14:47:41 UTC,view,1002494,2053013555631882655,electronics.smartphone,sony,306.65,568513088,bdb430d2-ffef-45e1-9799-23ffdfb024e8
2019-11-30 08:44:45 UTC,view,3601603,2053013563810775923,appliances.kitchen.washer,lg,370.13,578090393,b7e06e39-1f5a-4e7f-96ea-d20164c87cd4
2019-11-02 12:11:42 UTC,view,12707153,2053013553559896355,,,32.69,515089102,e0c68a49-3bc4-4366-80ec-0025168ffc87
2019-11-15 11:48:15 UTC,view,1003710,2053013555631882655,electronics.smartphone,samsung,643.49,550983022,028a99ca-f2a1-4b22-a836-7cdd3e579441
2019-11-23 05:31:31 UTC,view,10301554,2053013553115300101,,welly,4.38,540798132,cd272f30-0d37-46d6-bb58-20e60b8f7303
2019-11-02 09:49:24 UTC,view,15901906,2053013558190408249,,dauscher,12.02,513288352,bceee442-b31e-4b8e-a47c-d4009f3508fc
2019-11-13 06:14:23 UTC,view,1004833,2053013555631882655,electronics.smartphone,samsung,168.78,570858789,e257394d-ad9e-497c-a294-ba4452925c33
2019-11-15 10:30:41 UTC,view,26405080,2053013563651392361,,sokolov,29.22,540863903,bb8525a1-6670-4a6f-90e9-f189ebb06439
2019-11-14 17:37:54 UTC,view,3700683,2053013565983425517,appliances.environment.vacuum,tefal,162.09,513242982,57ff4e93-201f-4682-838c-fd698b2f1882
2019-11-06 03:38:24 UTC,view,1801929,2053013554415534427,electronics.video.tv,samsung,566.04,541359744,a0d293ad-9702-45b1-b30f-04650b5da97e
2019-11-03 08:16:36 UTC,view,12300059,2053013556311359947,construction.tools.drill,bosch,69.17,515111780,aa488346-e661-48c9-bdc5-c37f7819b1b4
2019-11-16 02:11:39 UTC,view,2201033,2053013560555995845,,canon,694.97,512433505,26df6a31-2338-4d2c-af8d-86d46c5118c9
2019-11-07 07:55:35 UTC,view,2501274,2053013564003713919,appliances.kitchen.oven,hansa,279.14,568469514,89e931db-5456-4c84-9f31-a4ac3e5ccee8
2019-11-16 05:42:52 UTC,view,4804056,2053013554658804075,electronics.audio.headphone,apple,159.33,515012371,a733065b-eca2-4153-a276-0e825256b130
2019-11-24 10:32:27 UTC,view,1005191,2053013555631882655,electronics.smartphone,vivo,193.03,575880989,81415056-3162-4625-b5e8-d65e35c7f900
2019-11-04 14:14:41 UTC,view,1005239,2053013555631882655,electronics.smartphone,xiaomi,272.59,538403484,f6966af3-d5df-4613-8289-e4b80e50ed4b
2019-11-22 16:42:29 UTC,view,100006120,2053013554415534427,electronics.video.tv,bq,146.7,516377306,d7de6583-9cc0-4ec3-ad4c-4758f45524be
2019-11-15 07:52:13 UTC,view,100010489,2179887855134835524,,,2033.51,523140777,ebe5fe44-ec87-4366-84e9-4074e761affa
2019-11-17 07:28:41 UTC,view,12700888,2053013553559896355,,nokian,61.26,518458287,665a8ed0-9708-4021-b8fc-3ac7fd5652fe
2019-11-06 18:23:11 UTC,view,21404032,2053013561579406073,electronics.clocks,,32.18,514122481,6e9b42c0-be12-4798-bb38-8449cbde9e6d
2019-11-17 12:48:21 UTC,view,4804295,2053013554658804075,electronics.audio.headphone,xiaomi,23.57,533042131,df96f1ab-77c0-44ba-a7a1-36ed91c9d9f8
2019-11-04 00:43:45 UTC,view,12711821,2053013553559896355,,kapsen,37.58,517200872,e3cd4052-a1d5-4904-902d-a66ac088d68e
2019-11-15 07:00:37 UTC,view,1005100,2053013555631882655,electronics.smartphone,samsung,136.76,568777493,894ebf4e-3c30-40ef-848b-fdd67cff3791
2019-11-11 15:28:39 UTC,view,3700926,2053013565983425517,appliances.environment.vacuum,samsung,68.99,516341462,8e214e0f-826c-410f-b686-2aaf1a9fcffe
2019-11-26 17:07:48 UTC,view,17301442,2053013553853497655,,chloe,60.8,564420081,cb010710-1be4-4fc1-9bed-746222cd1d0b
2019-11-02 15:41:30 UTC,view,1004849,2053013555631882655,electronics.smartphone,huawei,946.71,544767680,a8deca7a-516f-43d7-b450-190638d6c3d8
2019-11-16 04:19:54 UTC,cart,1004856,2053013555631882655,electronics.smartphone,samsung,126.0,558056145,93558482-ad77-4cd7-b507-622d381ddd56
2019-11-11 16:44:06 UTC,view,2702077,2053013563911439225,appliances.kitchen.refrigerators,,1016.53,514410397,28a5062d-4cdb-4509-acfc-822393f1a952
2019-11-10 11:37:29 UTC,view,4300473,2053013552385491165,,vitek,66.9,513440765,d98ab9be-4b62-4e95-8dc1-452222ddca9e
2019-11-17 03:19:50 UTC,view,12500184,2053013556277805513,,bosch,43.31,512730507,6697f608-3d92-4f21-88a3-c8d03dbf7d01
2019-11-26 09:06:56 UTC,view,1004227,2053013555631882655,electronics.smartphone,apple,952.15,564961210,092f609d-fdd8-4512-a2bc-a769fdbd252c
2019-11-14 07:09:51 UTC,view,6200013,2053013552293216471,appliances.environment.air_heater,electrolux,90.07,570482404,67a5769d-be62-45d4-a996-28e83120683e
2019-11-27 18:02:36 UTC,view,22700725,2053013556168753601,,ombra,342.09,515010229,e867af40-4322-4f17-b7ef-72ab133c69d5
2019-11-06 04:23:44 UTC,view,6701227,2053013554247762257,computers.components.videocards,sapphire,241.71,513252132,52625cc9-beea-4807-a654-44c6da250e33
2019-11-13 08:31:31 UTC,view,1004767,2053013555631882655,electronics.smartphone,samsung,243.51,552054856,077ae25d-3d0a-4df3-a145-aaf517f4074c
2019-11-27 17:36:47 UTC,view,26201295,2053013563693335403,,lucente,106.05,518880464,298c3ae6-07ad-4d43-a3f9-6e30ffb17eab
2019-11-17 15:42:02 UTC,view,12707608,2053013553559896355,,,75.66,555344621,177d9b8b-72af-4d2b-bdb3-e4dee07fb461
2019-11-05 09:05:06 UTC,view,2701657,2053013563911439225,appliances.kitchen.refrigerators,beko,238.18,557761801,02cefea2-973a-4501-8222-c37b1f4b544a
2019-11-20 19:50:18 UTC,view,5100816,2053013553375346967,,xiaomi,31.89,513585886,83417600-dec0-4e61-ab4e-4672641bdc3d
2019-11-19 15:33:28 UTC,view,26203734,2053013563693335403,,lucente,149.04,512425134,c97ece0d-bb60-4a36-8296-6b30c186e237
2019-11-25 13:05:27 UTC,view,60400010,2162513070000177858,,jasic,373.24,518849343,c56c35de-6232-4212-b195-03af0d622458
2019-11-08 15:36:32 UTC,view,26205099,2053013563693335403,,,117.12,560520256,7579c4b2-97e0-42a5-a70d-9c63d931d606
2019-11-16 10:28:47 UTC,view,1004249,2053013555631882655,electronics.smartphone,apple,784.83,557619235,da5218cc-a6cc-446e-acfc-96a693a54da8
